participant_id,phase_id,condition_id,algorithm,configuration,rating_id,pos,track_id,rating,score,danceability,energy,audio_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
242,4,13,MAUT,8,1,9,6FZUX2Ya81GCrQfhMWUD8T,0.1,-0.398088,0.638,0.815,0,-5.367,1,0.127,0.0306,0,0.109,0.456,129.662
242,5,14,MAUT,9,0,0,3al8a3uZrOZIHc6J1n8i5f,0.9,-1.43622,0.839,0.536,2,-10.304,0,0.0682,0.361,0.922,0.0879,0.124,115.03
242,5,14,MAUT,9,0,1,6z4U8S41rvKIQkO6ms8gSf,0.8,-0.857003,0.41,0.943,9,-7.007,1,0.0502,0.072,0.00137,0.0729,0.686,143.868
242,5,14,MAUT,9,0,2,6lrh9jZ1xoMwoErgPSj2rY,0.8,-1.50914,0.599,0.744,7,-8.72,1,0.0316,0.131,0.00275,0.0795,0.723,91.259
242,5,14,MAUT,9,0,3,64BbK9SFKH2jk86U3dGj2P,0.9,-2.67902,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229
242,5,14,MAUT,9,0,4,6EV7iIhdW9VBjphqZNGSfM,1,-1.85784,0.781,0.385,10,-9.976,0,0.0789,0.0101,0.587,0.166,0.842,105.812
242,5,14,MAUT,9,0,5,4AKUOaCRcoKTFnVI9LtsrN,1,-1.8084,0.635,0.3,2,-13.957,0,0.0285,0.707,0.829,0.574,0.772,91.452
242,5,14,MAUT,9,0,6,0GRvnYqlnh7ttq9NS6s3Ta,0.8,-1.45218,0.574,0.799,2,-3.614,1,0.0231,0.144,0.0000755,0.114,0.446,91.656
242,5,14,MAUT,9,0,7,7EYFJXPN6UmgKQoTDU7enR,0.5,-0.994664,0.434,0.724,2,-5.519,1,0.0264,0.0284,0.611,0.0801,0.431,169.969
242,5,14,MAUT,9,0,8,0hzBN7DGgtjBsTyZwTTKRS,0.9,-1.16292,0.557,0.586,11,-5.743,0,0.0268,0.019,0.187,0.156,0.569,104.636
242,5,14,MAUT,9,0,9,2fyIS6GXMgUcSv4oejx63f,1,-1.17499,0.634,0.599,2,-5.447,1,0.0365,0.0288,0,0.197,0.312,112.215
242,5,14,MAUT,9,1,0,3al8a3uZrOZIHc6J1n8i5f,1,-1.43622,0.839,0.536,2,-10.304,0,0.0682,0.361,0.922,0.0879,0.124,115.03
242,5,14,MAUT,9,1,1,6z4U8S41rvKIQkO6ms8gSf,0.7,-0.857003,0.41,0.943,9,-7.007,1,0.0502,0.072,0.00137,0.0729,0.686,143.868
242,5,14,MAUT,9,1,2,6lrh9jZ1xoMwoErgPSj2rY,0.6,-1.50914,0.599,0.744,7,-8.72,1,0.0316,0.131,0.00275,0.0795,0.723,91.259
242,5,14,MAUT,9,1,3,64BbK9SFKH2jk86U3dGj2P,0.9,-2.67902,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229
242,5,14,MAUT,9,1,4,6EV7iIhdW9VBjphqZNGSfM,1,-1.85784,0.781,0.385,10,-9.976,0,0.0789,0.0101,0.587,0.166,0.842,105.812
242,5,14,MAUT,9,1,5,4AKUOaCRcoKTFnVI9LtsrN,1,-1.8084,0.635,0.3,2,-13.957,0,0.0285,0.707,0.829,0.574,0.772,91.452
242,5,14,MAUT,9,1,6,0GRvnYqlnh7ttq9NS6s3Ta,0.7,-1.45218,0.574,0.799,2,-3.614,1,0.0231,0.144,0.0000755,0.114,0.446,91.656
242,5,14,MAUT,9,1,7,7EYFJXPN6UmgKQoTDU7enR,0.4,-0.994664,0.434,0.724,2,-5.519,1,0.0264,0.0284,0.611,0.0801,0.431,169.969
242,5,14,MAUT,9,1,8,0hzBN7DGgtjBsTyZwTTKRS,0.9,-1.16292,0.557,0.586,11,-5.743,0,0.0268,0.019,0.187,0.156,0.569,104.636
242,5,14,MAUT,9,1,9,2fyIS6GXMgUcSv4oejx63f,1,-1.17499,0.634,0.599,2,-5.447,1,0.0365,0.0288,0,0.197,0.312,112.215
243,3,12,MAUT,7,0,0,2W0AJEbIC2vdZTV2nVSAsg,0.7,-1.52651,0.416,0.649,11,-5.271,0,0.0385,0.655,0.00000282,0.12,0.474,112.482
243,3,12,MAUT,7,0,1,0ifc4mq2mVNefgQFmtXQpt,0.4,-0.72431,0.669,0.854,4,-5.899,1,0.0431,0.0653,0,0.288,0.706,120.035
243,3,12,MAUT,7,0,2,0gYC5gGV1q2QAGd4wKk26Q,0.6,-0.529414,0.554,0.48,6,-8.141,1,0.0301,0.64,0.000911,0.122,0.425,132.064
243,3,12,MAUT,7,0,3,7pT6WSg4PCt4mr5ZFyUfsF,0.7,-1.53263,0.656,0.577,10,-5.566,0,0.0802,0.698,0,0.296,0.861,173.094
243,3,12,MAUT,7,0,4,7fZ2GktS3lfZuI6BbDamrS,0.8,-0.76737,0.549,0.303,4,-12.371,1,0.0288,0.556,0.0000179,0.0849,0.2,135.99
243,3,12,MAUT,7,0,5,2yzakGkeOiympGL7V8TWkC,0.4,-0.984473,0.587,0.364,5,-11.337,1,0.0388,0.746,0.00000192,0.13,0.372,140.08
243,3,12,MAUT,7,0,6,3i1kSF9lmVAvbt4LiPwkx8,0.6,-0.65349,0.383,0.102,2,-14.066,1,0.0501,0.978,0.0000256,0.135,0.038,77.447
243,3,12,MAUT,7,0,7,4IhKLu7Vk3j2TLmnFPl6To,0.7,-1.40325,0.723,0.504,8,-5.572,1,0.0392,0.388,0.000074,0.087,0.551,133.975
243,3,12,MAUT,7,0,8,7kBZa4WCbZGkJzi2gCr401,0.6,-0.741473,0.48,0.578,0,-6.604,1,0.027,0.0343,0,0.0988,0.127,93.971
243,3,12,MAUT,7,0,9,67ZVrgYMhaWQ4O30fSBf60,0.5,-0.859036,0.435,0.546,8,-5.394,1,0.029,0.00655,0,0.0938,0.41,74.522
243,3,12,MAUT,7,1,0,2W0AJEbIC2vdZTV2nVSAsg,0.7,-1.52651,0.416,0.649,11,-5.271,0,0.0385,0.655,0.00000282,0.12,0.474,112.482
243,3,12,MAUT,7,1,1,0ifc4mq2mVNefgQFmtXQpt,0.4,-0.72431,0.669,0.854,4,-5.899,1,0.0431,0.0653,0,0.288,0.706,120.035
243,3,12,MAUT,7,1,2,0gYC5gGV1q2QAGd4wKk26Q,0.6,-0.529414,0.554,0.48,6,-8.141,1,0.0301,0.64,0.000911,0.122,0.425,132.064
243,3,12,MAUT,7,1,3,7pT6WSg4PCt4mr5ZFyUfsF,0.7,-1.53263,0.656,0.577,10,-5.566,0,0.0802,0.698,0,0.296,0.861,173.094
243,3,12,MAUT,7,1,4,7fZ2GktS3lfZuI6BbDamrS,0.8,-0.76737,0.549,0.303,4,-12.371,1,0.0288,0.556,0.0000179,0.0849,0.2,135.99
243,3,12,MAUT,7,1,5,2yzakGkeOiympGL7V8TWkC,0.4,-0.984473,0.587,0.364,5,-11.337,1,0.0388,0.746,0.00000192,0.13,0.372,140.08
243,3,12,MAUT,7,1,6,3i1kSF9lmVAvbt4LiPwkx8,0.6,-0.65349,0.383,0.102,2,-14.066,1,0.0501,0.978,0.0000256,0.135,0.038,77.447
243,3,12,MAUT,7,1,7,4IhKLu7Vk3j2TLmnFPl6To,0.7,-1.40325,0.723,0.504,8,-5.572,1,0.0392,0.388,0.000074,0.087,0.551,133.975
243,3,12,MAUT,7,1,8,7kBZa4WCbZGkJzi2gCr401,0.6,-0.741473,0.48,0.578,0,-6.604,1,0.027,0.0343,0,0.0988,0.127,93.971
243,3,12,MAUT,7,1,9,67ZVrgYMhaWQ4O30fSBf60,0.5,-0.859036,0.435,0.546,8,-5.394,1,0.029,0.00655,0,0.0938,0.41,74.522
243,4,13,MAUT,8,0,0,6VM9H9tmexHFNLePOXOVPX,0.4,-0.817646,0.631,0.705,9,-2.941,0,0.0344,0.223,0.000032,0.128,0.382,101.075
243,4,13,MAUT,8,0,1,4D6TKXvFTktph6Vj6Pi1IC,0.1,,0.578,0.598,2,-7.724,0,0.0306,0.846,0.0000146,0.108,0.774,97.983
243,4,13,MAUT,8,0,2,609PprMvU5wOqwA4Zxi3fL,0.2,,0.617,0.445,8,-10.092,0,0.0345,0.378,0,0.118,0.376,101
243,4,13,MAUT,8,0,3,5JvBF9e4f8MNcNLyJWzhdi,0.3,,0.412,0.369,2,-9.122,1,0.0413,0.723,0,0.109,0.258,81.175
243,4,13,MAUT,8,0,4,36AcE4meL1x0AEyoZRcGlA,0.6,-0.707593,0.642,0.669,7,-7.214,1,0.0376,0.119,0,0.128,0.618,98.994
243,4,13,MAUT,8,0,5,75nfBEym8AMCfjM5qCVWv1,0.5,-0.489923,0.336,0.523,1,-4.856,1,0.0343,0.576,0,0.107,0.189,73.298
243,4,13,MAUT,8,0,6,7ahYQRrOQSXJ5OhsLnpfU8,0.6,-1.23334,0.683,0.647,2,-6.36,1,0.0371,0.244,0.0000115,0.0733,0.351,91.041
243,4,13,MAUT,8,0,7,2nbdAzvO2N9oT40uN5l6EG,0.7,-0.957158,0.529,0.582,6,-4.059,1,0.0298,0.188,0,0.104,0.239,80.179
243,4,13,MAUT,8,0,8,7q9TuOqH9Xd2WSj3ft8OJe,0.6,-0.83084,0.592,0.471,4,-8.216,1,0.0257,0.245,0,0.134,0.412,98.007
243,4,13,MAUT,8,0,9,2ub4eociyPkwJciXzY0U8A,0.4,-0.0674195,0.475,0.685,7,-5.668,1,0.0276,0.535,0,0.156,0.41,96.962
243,4,13,MAUT,8,1,0,6VM9H9tmexHFNLePOXOVPX,0.4,-0.817646,0.631,0.705,9,-2.941,0,0.0344,0.223,0.000032,0.128,0.382,101.075
243,4,13,MAUT,8,1,1,4D6TKXvFTktph6Vj6Pi1IC,0.1,,0.578,0.598,2,-7.724,0,0.0306,0.846,0.0000146,0.108,0.774,97.983
243,4,13,MAUT,8,1,2,609PprMvU5wOqwA4Zxi3fL,0.2,,0.617,0.445,8,-10.092,0,0.0345,0.378,0,0.118,0.376,101
243,4,13,MAUT,8,1,3,5JvBF9e4f8MNcNLyJWzhdi,0.3,,0.412,0.369,2,-9.122,1,0.0413,0.723,0,0.109,0.258,81.175
243,4,13,MAUT,8,1,4,36AcE4meL1x0AEyoZRcGlA,0.6,-0.707593,0.642,0.669,7,-7.214,1,0.0376,0.119,0,0.128,0.618,98.994
243,4,13,MAUT,8,1,5,75nfBEym8AMCfjM5qCVWv1,0.5,-0.489923,0.336,0.523,1,-4.856,1,0.0343,0.576,0,0.107,0.189,73.298
243,4,13,MAUT,8,1,6,7ahYQRrOQSXJ5OhsLnpfU8,0.6,-1.23334,0.683,0.647,2,-6.36,1,0.0371,0.244,0.0000115,0.0733,0.351,91.041
243,4,13,MAUT,8,1,7,2nbdAzvO2N9oT40uN5l6EG,0.7,-0.957158,0.529,0.582,6,-4.059,1,0.0298,0.188,0,0.104,0.239,80.179
243,4,13,MAUT,8,1,8,7q9TuOqH9Xd2WSj3ft8OJe,0.6,-0.83084,0.592,0.471,4,-8.216,1,0.0257,0.245,0,0.134,0.412,98.007
243,4,13,MAUT,8,1,9,2ub4eociyPkwJciXzY0U8A,0.4,-0.0674195,0.475,0.685,7,-5.668,1,0.0276,0.535,0,0.156,0.41,96.962
243,5,14,MAUT,9,0,0,7pT6WSg4PCt4mr5ZFyUfsF,0.8,-1.63702,0.656,0.577,10,-5.566,0,0.0802,0.698,0,0.296,0.861,173.094
243,5,14,MAUT,9,0,1,5iWdbvNm5Mt6BD2S57kkzl,0.8,-1.18838,0.485,0.53,1,-6.374,1,0.0278,0.494,0.0000501,0.124,0.142,151.191
243,5,14,MAUT,9,0,2,3C6EOW53W9G7Mv9PLRp81X,0.8,-1.97291,0.521,0.436,9,-8.271,1,0.0347,0.335,0,0.106,0.432,75.664
243,5,14,MAUT,9,0,3,4IhKLu7Vk3j2TLmnFPl6To,0.8,-2.40107,0.723,0.504,8,-5.572,1,0.0392,0.388,0.000074,0.087,0.551,133.975
243,5,14,MAUT,9,0,4,4VR3rTlDwB1tB8f0Q2R07e,0.8,-1.17588,0.588,0.519,0,-6.105,1,0.0326,0.252,0.00000114,0.158,0.206,131.042
243,5,14,MAUT,9,0,5,3OoB1oteKD3MBVwRApSzOJ,0.7,-0.820231,0.501,0.902,9,-5.654,1,0.0759,0.00236,0.00548,0.231,0.651,91.95
243,5,14,MAUT,9,0,6,09ss01b6DRAHBeQCVClJBS,0.7,-1.52275,0.469,0.415,9,-6.845,1,0.026,0.696,0,0.0886,0.255,79.956
243,5,14,MAUT,9,0,7,6jjikb25A1EYyLrEVi8niB,0.7,-1.60303,0.86,0.281,4,-12.173,0,0.0389,0.724,0,0.0903,0.647,122.985
243,5,14,MAUT,9,0,8,783gviIdhI9Q82ugi6VW4r,0.6,-1.22074,0.578,0.487,0,-8.838,0,0.0329,0.747,0.00018,0.125,0.249,142.046
243,5,14,MAUT,9,0,9,2W0AJEbIC2vdZTV2nVSAsg,0.7,-2.37836,0.416,0.649,11,-5.271,0,0.0385,0.655,0.00000282,0.12,0.474,112.482
243,5,14,MAUT,9,1,0,7pT6WSg4PCt4mr5ZFyUfsF,0.8,-1.63702,0.656,0.577,10,-5.566,0,0.0802,0.698,0,0.296,0.861,173.094
243,5,14,MAUT,9,1,1,5iWdbvNm5Mt6BD2S57kkzl,0.8,-1.18838,0.485,0.53,1,-6.374,1,0.0278,0.494,0.0000501,0.124,0.142,151.191
243,5,14,MAUT,9,1,2,3C6EOW53W9G7Mv9PLRp81X,0.8,-1.97291,0.521,0.436,9,-8.271,1,0.0347,0.335,0,0.106,0.432,75.664
243,5,14,MAUT,9,1,3,4IhKLu7Vk3j2TLmnFPl6To,0.8,-2.40107,0.723,0.504,8,-5.572,1,0.0392,0.388,0.000074,0.087,0.551,133.975
243,5,14,MAUT,9,1,4,4VR3rTlDwB1tB8f0Q2R07e,0.8,-1.17588,0.588,0.519,0,-6.105,1,0.0326,0.252,0.00000114,0.158,0.206,131.042
243,5,14,MAUT,9,1,5,3OoB1oteKD3MBVwRApSzOJ,0.7,-0.820231,0.501,0.902,9,-5.654,1,0.0759,0.00236,0.00548,0.231,0.651,91.95
243,5,14,MAUT,9,1,6,09ss01b6DRAHBeQCVClJBS,0.7,-1.52275,0.469,0.415,9,-6.845,1,0.026,0.696,0,0.0886,0.255,79.956
243,5,14,MAUT,9,1,7,6jjikb25A1EYyLrEVi8niB,0.7,-1.60303,0.86,0.281,4,-12.173,0,0.0389,0.724,0,0.0903,0.647,122.985
243,5,14,MAUT,9,1,8,783gviIdhI9Q82ugi6VW4r,0.6,-1.22074,0.578,0.487,0,-8.838,0,0.0329,0.747,0.00018,0.125,0.249,142.046
243,5,14,MAUT,9,1,9,2W0AJEbIC2vdZTV2nVSAsg,0.7,-2.37836,0.416,0.649,11,-5.271,0,0.0385,0.655,0.00000282,0.12,0.474,112.482
244,3,12,MAUT,7,0,0,6cpjHSaH0xK3Lz6FqUniHm,0.5,-0.0210119,0.737,0.585,5,-6.252,1,0.0975,0.186,0,0.115,0.693,147.064
244,3,12,MAUT,7,0,1,50PzsFjhABlOUVBj87bQhx,0.1,,0.486,0.574,7,-6.675,1,0.129,0.209,0,0.345,0.177,144.769
244,3,12,MAUT,7,0,2,2F5GRslWZx4iZhJmuVBWoy,0.1,,0.724,0.907,9,-4.427,1,0.0692,0.138,0,0.226,0.963,164.166
244,3,12,MAUT,7,0,3,558HRGwvWjbk9nmbIoGsKn,0.2,-0.465349,0.721,0.746,4,-4.146,1,0.174,0.137,0,0.253,0.837,143.965
244,3,12,MAUT,7,0,4,3NgCzSW98SsqBdpYcnm4kv,0.3,-0.370873,0.393,0.555,10,-6.096,0,0.276,0.405,0,0.105,0.22,167.999
244,3,12,MAUT,7,0,5,2NaEvg0vN4FmGigLTtbCFc,0.5,,0.629,0.767,2,-5.36,1,0.138,0.312,0,0.277,0.243,139.976
244,3,12,MAUT,7,0,6,5FTmUdgqcDTukNT8euZA8r,0.2,-0.465349,0.574,0.653,9,-4.678,0,0.129,0.126,0.00000449,0.0607,0.726,94.886
244,3,12,MAUT,7,0,7,3F6syPrYwMJ0V6S2JC1Hvq,0.1,,0.643,0.886,8,-3.741,1,0.132,0.21,0,0.305,0.643,129.975
244,3,12,MAUT,7,0,8,08MEY0tMXNQG4heGF5rKiA,0.1,,0.677,0.709,5,-4.223,0,0.22,0.38,0,0.14,0.405,80.067
244,3,12,MAUT,7,0,9,2qOiU2mESJUlWVbWtsdbsy,0.1,,0.649,0.85,7,-2.569,1,0.245,0.154,0,0.109,0.63,94.607
244,3,12,MAUT,7,1,0,6cpjHSaH0xK3Lz6FqUniHm,0.4,-0.0210119,0.737,0.585,5,-6.252,1,0.0975,0.186,0,0.115,0.693,147.064
244,3,12,MAUT,7,1,1,50PzsFjhABlOUVBj87bQhx,0.1,,0.486,0.574,7,-6.675,1,0.129,0.209,0,0.345,0.177,144.769
244,3,12,MAUT,7,1,2,2F5GRslWZx4iZhJmuVBWoy,0.1,,0.724,0.907,9,-4.427,1,0.0692,0.138,0,0.226,0.963,164.166
244,3,12,MAUT,7,1,3,558HRGwvWjbk9nmbIoGsKn,0.2,-0.465349,0.721,0.746,4,-4.146,1,0.174,0.137,0,0.253,0.837,143.965
244,3,12,MAUT,7,1,4,3NgCzSW98SsqBdpYcnm4kv,0.2,-0.370873,0.393,0.555,10,-6.096,0,0.276,0.405,0,0.105,0.22,167.999
244,3,12,MAUT,7,1,5,2NaEvg0vN4FmGigLTtbCFc,0.4,,0.629,0.767,2,-5.36,1,0.138,0.312,0,0.277,0.243,139.976
244,3,12,MAUT,7,1,6,5FTmUdgqcDTukNT8euZA8r,0.2,-0.465349,0.574,0.653,9,-4.678,0,0.129,0.126,0.00000449,0.0607,0.726,94.886
244,3,12,MAUT,7,1,7,3F6syPrYwMJ0V6S2JC1Hvq,0.1,,0.643,0.886,8,-3.741,1,0.132,0.21,0,0.305,0.643,129.975
244,3,12,MAUT,7,1,8,08MEY0tMXNQG4heGF5rKiA,0.1,,0.677,0.709,5,-4.223,0,0.22,0.38,0,0.14,0.405,80.067
244,3,12,MAUT,7,1,9,2qOiU2mESJUlWVbWtsdbsy,0.1,,0.649,0.85,7,-2.569,1,0.245,0.154,0,0.109,0.63,94.607
244,4,13,MAUT,8,0,0,4Vtf6FLDkr3p7wrTeSa6ET,0.1,-0.742685,0.644,0.665,1,-4.006,1,0.0698,0.127,0,0.0791,0.572,150.006
244,4,13,MAUT,8,0,1,7oh4w9MTAb25HD7Fo52mO8,0.8,-0.935089,0.339,0.413,5,-4.983,0,0.0294,0.883,0.00000403,0.232,0.391,146.254
244,4,13,MAUT,8,0,2,5FTmUdgqcDTukNT8euZA8r,0.3,-0.850398,0.574,0.653,9,-4.678,0,0.129,0.126,0.00000449,0.0607,0.726,94.886
244,4,13,MAUT,8,0,3,1Ayp2FneLwpTz2h8cOzmml,0.1,-0.514136,0.552,0.344,0,-10.581,1,0.0375,0.772,0.0000074,0.18,0.185,119.912
244,4,13,MAUT,8,0,4,78BX7MEzHfu2v94eVq1vGJ,0.1,-0.652818,0.497,0.246,7,-7.435,1,0.0344,0.862,0,0.111,0.361,79.095
244,4,13,MAUT,8,0,5,0XbAySkD2xUPUudQ1a0kGc,0.6,-0.935454,0.666,0.642,8,-6.31,0,0.0427,0.135,0.0000641,0.118,0.321,94.018
244,4,13,MAUT,8,0,6,0dmBhUb8BZnd0F8rEhzpTI,0.4,-0.487518,0.453,0.738,1,-5.045,0,0.088,0.0269,0.00000201,0.159,0.0864,148.195
244,4,13,MAUT,8,0,7,5oNrUQ07bNbsOH6qDpu65x,0.6,-0.558504,0.648,0.337,2,-10.582,1,0.0289,0.578,0.000272,0.0981,0.308,88.964
244,4,13,MAUT,8,0,8,000xQL6tZNLJzIrtIgxqSl,1,-1.00983,0.748,0.627,7,-6.029,1,0.0644,0.131,0,0.0852,0.524,120.963
244,4,13,MAUT,8,0,9,2QRIcuedP1GlMiCgqToDgF,0.1,-0.61212,0.581,0.395,11,-11.095,1,0.0423,0.8,0,0.107,0.225,95.919
244,4,13,MAUT,8,1,0,4Vtf6FLDkr3p7wrTeSa6ET,0.1,-0.742685,0.644,0.665,1,-4.006,1,0.0698,0.127,0,0.0791,0.572,150.006
244,4,13,MAUT,8,1,1,7oh4w9MTAb25HD7Fo52mO8,1,-0.935089,0.339,0.413,5,-4.983,0,0.0294,0.883,0.00000403,0.232,0.391,146.254
244,4,13,MAUT,8,1,2,5FTmUdgqcDTukNT8euZA8r,0.1,-0.850398,0.574,0.653,9,-4.678,0,0.129,0.126,0.00000449,0.0607,0.726,94.886
244,4,13,MAUT,8,1,3,1Ayp2FneLwpTz2h8cOzmml,0.1,-0.514136,0.552,0.344,0,-10.581,1,0.0375,0.772,0.0000074,0.18,0.185,119.912
244,4,13,MAUT,8,1,4,78BX7MEzHfu2v94eVq1vGJ,0.1,-0.652818,0.497,0.246,7,-7.435,1,0.0344,0.862,0,0.111,0.361,79.095
244,4,13,MAUT,8,1,5,0XbAySkD2xUPUudQ1a0kGc,0.5,-0.935454,0.666,0.642,8,-6.31,0,0.0427,0.135,0.0000641,0.118,0.321,94.018
244,4,13,MAUT,8,1,6,0dmBhUb8BZnd0F8rEhzpTI,0.4,-0.487518,0.453,0.738,1,-5.045,0,0.088,0.0269,0.00000201,0.159,0.0864,148.195
244,4,13,MAUT,8,1,7,5oNrUQ07bNbsOH6qDpu65x,0.5,-0.558504,0.648,0.337,2,-10.582,1,0.0289,0.578,0.000272,0.0981,0.308,88.964
244,4,13,MAUT,8,1,8,000xQL6tZNLJzIrtIgxqSl,1,-1.00983,0.748,0.627,7,-6.029,1,0.0644,0.131,0,0.0852,0.524,120.963
244,4,13,MAUT,8,1,9,2QRIcuedP1GlMiCgqToDgF,0.1,-0.61212,0.581,0.395,11,-11.095,1,0.0423,0.8,0,0.107,0.225,95.919
244,5,14,MAUT,9,0,0,1YU2bkzXYMNf0aA3jQj2TN,0.7,-1.6275,0.729,0.748,8,-5.307,0,0.298,0.41,0,0.0958,0.226,123.801
244,5,14,MAUT,9,0,1,4qiD8oNtMtFR5dg9uo0mS9,0.8,-0.879136,0.691,0.927,5,-2.833,1,0.0752,0.0748,0,0.434,0.915,81.778
244,5,14,MAUT,9,0,2,5ol0jvC2yFKm3E1GcIgU2n,1,-1.28109,0.663,0.693,7,-5.776,0,0.0635,0.0379,0,0.162,0.391,120.026
244,5,14,MAUT,9,0,3,1qNsCnV0aPE0lEivZP8efc,1,-2.31515,0.536,0.755,1,-3.554,1,0.261,0.287,0,0.0634,0.737,84.118
244,5,14,MAUT,9,0,4,6FoI3qwCRq0el1RYKeVGSx,1,-2.36965,0.627,0.932,6,-1.891,0,0.162,0.126,0,0.351,0.85,154.045
244,5,14,MAUT,9,0,5,1s2nqmOskKMNRODPn63Xo1,0.8,-1.13601,0.768,0.483,7,-7.619,0,0.0907,0.405,0.00221,0.121,0.174,133.056
244,5,14,MAUT,9,0,6,1VLClsuRsjWbATpKRD0W2j,1,-0.826708,0.803,0.533,0,-6.712,0,0.0494,0.764,0,0.0837,0.597,128.017
244,5,14,MAUT,9,0,7,1fRaznZsAB2i63TtmYv2Hc,1,-1.78898,0.698,0.908,9,-1.211,0,0.0548,0.0899,0,0.115,0.606,115.975
244,5,14,MAUT,9,0,8,7akSYiJG7WgwicKdXnrHDo,0.3,-0.561917,0.639,0.864,1,-2.068,1,0.0453,0.01,0,0.36,0.44,100.061
244,5,14,MAUT,9,0,9,2zQAAj53fCLog8hzBfT1Fs,1,-1.20064,0.334,0.327,0,-8.454,1,0.0388,0.85,0,0.103,0.589,81.204
244,5,14,MAUT,9,1,0,1YU2bkzXYMNf0aA3jQj2TN,0.8,-1.6275,0.729,0.748,8,-5.307,0,0.298,0.41,0,0.0958,0.226,123.801
244,5,14,MAUT,9,1,1,4qiD8oNtMtFR5dg9uo0mS9,0.8,-0.879136,0.691,0.927,5,-2.833,1,0.0752,0.0748,0,0.434,0.915,81.778
244,5,14,MAUT,9,1,2,5ol0jvC2yFKm3E1GcIgU2n,1,-1.28109,0.663,0.693,7,-5.776,0,0.0635,0.0379,0,0.162,0.391,120.026
244,5,14,MAUT,9,1,3,1qNsCnV0aPE0lEivZP8efc,1,-2.31515,0.536,0.755,1,-3.554,1,0.261,0.287,0,0.0634,0.737,84.118
244,5,14,MAUT,9,1,4,6FoI3qwCRq0el1RYKeVGSx,1,-2.36965,0.627,0.932,6,-1.891,0,0.162,0.126,0,0.351,0.85,154.045
244,5,14,MAUT,9,1,5,1s2nqmOskKMNRODPn63Xo1,0.9,-1.13601,0.768,0.483,7,-7.619,0,0.0907,0.405,0.00221,0.121,0.174,133.056
244,5,14,MAUT,9,1,6,1VLClsuRsjWbATpKRD0W2j,1,-0.826708,0.803,0.533,0,-6.712,0,0.0494,0.764,0,0.0837,0.597,128.017
244,5,14,MAUT,9,1,7,1fRaznZsAB2i63TtmYv2Hc,1,-1.78898,0.698,0.908,9,-1.211,0,0.0548,0.0899,0,0.115,0.606,115.975
244,5,14,MAUT,9,1,8,7akSYiJG7WgwicKdXnrHDo,0.5,-0.561917,0.639,0.864,1,-2.068,1,0.0453,0.01,0,0.36,0.44,100.061
244,5,14,MAUT,9,1,9,2zQAAj53fCLog8hzBfT1Fs,0.9,-1.20064,0.334,0.327,0,-8.454,1,0.0388,0.85,0,0.103,0.589,81.204
191,3,12,MAUT,7,0,0,3K29ULpvdXH9uc7UUMcTgc,0.8,-0.690072,0.715,0.248,1,-9.099,1,0.0303,0.719,0.00000241,0.12,0.275,116.26
191,3,12,MAUT,7,0,1,1MXd1awM0A7T7FxUPKAujf,0.7,-0.803032,0.283,0.407,10,-11.366,0,0.0343,0.71,0.00883,0.0839,0.0972,146.484
191,3,12,MAUT,7,0,2,0tgVpDi06FyKpA1z0VMD4v,0.8,-1.09436,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05
191,3,12,MAUT,7,0,3,096iGt2Cc8NQGADgINbTqg,0.8,-0.709187,0.556,0.415,9,-7.561,0,0.0306,0.665,0.00000783,0.1,0.255,141.895
191,3,12,MAUT,7,0,4,5M1LsQCCY0XxYrHD5rrSOK,0.7,-0.651198,0.45,0.871,9,-3.948,1,0.0334,0.0517,0,0.111,0.441,171.984
191,3,12,MAUT,7,0,5,2FHB2KVvb5MdJ3qXv5r9Dw,0.8,-1.32201,0.612,0.359,4,-8.769,1,0.0322,0.637,0,0.087,0.299,119.124
191,3,12,MAUT,7,0,6,5lQKRR3MdJLtAwNBiT8Cq0,0.6,-1.41917,0.669,0.673,7,-9.754,1,0.0248,0.203,0.0271,0.164,0.867,132.68
191,3,12,MAUT,7,0,7,5IkkRB39aoe1IVcKaIKvcZ,0.6,-0.641275,0.366,0.0694,2,-19.498,0,0.0336,0.813,0.00000178,0.2,0.367,157.908
191,3,12,MAUT,7,0,8,4zfwagcaFKc0wpd35AWd4l,0.8,-0.876816,0.65,0.523,5,-9.718,1,0.0427,0.207,0,0.195,0.415,104.114
191,3,12,MAUT,7,0,9,63jvoxjBDC8kJuwwHdYCJB,0.7,-0.811086,0.543,0.395,11,-9.734,1,0.0306,0.787,0,0.111,0.461,158.016
191,3,12,MAUT,7,1,0,3K29ULpvdXH9uc7UUMcTgc,0.8,-0.690072,0.715,0.248,1,-9.099,1,0.0303,0.719,0.00000241,0.12,0.275,116.26
191,3,12,MAUT,7,1,1,1MXd1awM0A7T7FxUPKAujf,0.5,-0.803032,0.283,0.407,10,-11.366,0,0.0343,0.71,0.00883,0.0839,0.0972,146.484
191,3,12,MAUT,7,1,2,0tgVpDi06FyKpA1z0VMD4v,0.7,-1.09436,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05
