"","participant_id","endtime","conditions","starttime","p2.Demographics.answers","p2.Demographics.timestamp","p7.msi.answers","p7.msi.timestamp","p10.PlaylistCharacteristics.answers","p10.PlaylistCharacteristics.timestamp","p11.PlaylistCharacteristics.answers","p11.PlaylistCharacteristics.timestamp","p12.PlaylistCharacteristics.answers","p12.PlaylistCharacteristics.timestamp"
"1277",287,"","","","","","","","","","","","",""
"1278",289,"","","","","","","","","","","","",""
"1279",289,"","","","","","","","","","","","",""
"1280",178,"","","","","","","","","","","","",""
"1281",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1282",298,"","","","","","","","","","","","",""
"1283",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1284",298,"","","","","","","","","","","","",""
"1285",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1286",298,"","","","","","","","","","","","",""
"1287",299,"","","","","","","","","","","","",""
"1288",298,"","","","","","","","","","","","",""
"1289",299,"","","","","","","","","","","","",""
"1290",298,"","","","","","","","","","","","",""
"1291",299,"","","","","","","","","","","","",""
"1292",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1293",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1294",298,"","","","","","","","","","","","",""
"1295",299,"","","","","","","","","","","","",""
"1296",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1297",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1298",298,"","","","","","","","","","","","",""
"1299",299,"","","","","","","","","","","","",""
"1300",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1301",298,"","","","","","","","","","","","",""
"1302",299,"","","","","","","","","","","","",""
"1303",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1304",298,"","","","","","","","","","","","",""
"1305",299,"","","","","","","","","","","","",""
"1306",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1307",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1308",298,"","","","","","","","","","","","",""
"1309",299,"","","","","","","","","","","","",""
"1310",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1311",298,"","","","","","","","","","","","",""
"1312",299,"","","","","","","","","","","","",""
"1313",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1314",298,"","","","","","","","","","","","",""
"1315",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1316",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1317",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1318",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1319",291,"2019-02-04 19:41:52","","","","","","","","","","","",""
"1320",291,"2019-02-04 19:41:52","","","","","","","","","","","",""
"1321",291,"2019-02-04 19:41:52","","","","","","","","","","","",""
"1322",291,"2019-02-04 19:41:52","","","","","","","","","","","",""
"1323",304,"","","","","","","","","","","","",""
"1324",291,"2019-02-04 19:41:52","","","","","","","","","","","",""
"1325",304,"","","","","","","","","","","","",""
"1326",305,"","","","","","","","","","","","",""
"1327",291,"2019-02-04 19:41:52","","","","","","","","","","","",""
"1328",304,"","","","","","","","","","","","",""
"1329",305,"","","","","","","","","","","","",""
"1330",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1331",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1332",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1333",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1334",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1335",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1336",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1337",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1338",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1339",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1340",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1341",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1342",300,"2019-02-04 20:54:13","","","","","","","","","","","",""
"1343",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1344",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1345",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1346",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1347",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1348",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1349",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1350",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1351",178,"","","","","","","","","","","","",""
"1352",178,"","","","","","","","","","","","",""
"1353",178,"","","","","","","","","","","","",""
"1354",178,"","","","","","","","","","","","",""
"1355",178,"","","","","","","","","","","","",""
"1356",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1357",45,"2019-01-09 17:23:52","","","","","","","","","","","",""
"1358",311,"","","","","","","","","","","","",""
"1359",311,"","","","","","","","","","","","",""
"1360",312,"","","","","","","","","","","","",""
"1361",311,"","","","","","","","","","","","",""
"1362",312,"","","","","","","","","","","","",""
"1363",313,"","","","","","","","","","","","",""
"1364",311,"","","","","","","","","","","","",""
"1365",312,"","","","","","","","","","","","",""
"1366",313,"","","","","","","","","","","","",""
"1367",311,"","","","","","","","","","","","",""
"1368",312,"","","","","","","","","","","","",""
"1369",313,"","","","","","","","","","","","",""
"1370",311,"","","","","","","","","","","","",""
"1371",312,"","","","","","","","","","","","",""
"1372",313,"","","","","","","","","","","","",""
"1373",311,"","","","","","","","","","","","",""
"1374",313,"","","","","","","","","","","","",""
"1375",313,"","","","","","","","","","","","",""
"1376",312,"","","","","","","","","","","","",""
"1377",312,"","","","","","","","","","","","",""
