,Unnamed: 0,title,artist,track_uri,year,pos1999,pos2000,pos2001,pos2002,pos2003,pos2004,pos2005,pos2006,pos2007,pos2008,pos2009,pos2010,pos2011,pos2012,pos2013,pos2014,pos2015,pos2016,pos2017,pos2018,acousticness,danceability,duration_ms,energy,instrumentalness,loudness,speechiness,valence,tempo,liveness,genre
4318,4318,Levels,Avicii,5UqCQaDshqbIk3pkhy4Pjg,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0.0462,0.584,199907,0.889,0.828,-5.941,0.0343,0.46399999999999997,126.04,0.309,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
4319,4319,Atemlos Durch Die Nacht,Helene Fischer,1cSXzDZt8vzuUp2XREQEJN,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0.0419,0.7979999999999999,219720,0.74,1.84e-06,-4.865,0.0458,0.8340000000000001,128.054,0.157,"['classic schlager', 'german pop', 'partyschlager', 'schlager']"
4320,4320,Even Flow,Pearl Jam,0i6uaCeKG3dmVHK51My80h,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0.00203,0.376,322013,0.743,0.000178,-8.287,0.0311,0.34299999999999997,104.958,0.9420000000000001,"['alternative rock', 'grunge', 'permanent wave', 'rock']"
4321,4321,Hammer To Fall,Queen,4zguEJ2UaLe4zbEIDWqiVP,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0.315,0.428,218320,0.787,2.0300000000000002e-05,-4.998,0.0849,0.523,128.582,0.124,"['classic rock', 'glam rock', 'rock']"
4322,4322,Duurt te lang,Davina Michelle,2rzZ0IGxgrGUAPwrWn80z7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0.127,0.638,153527,0.444,0.0,-14.220999999999998,0.196,0.151,173.707,0.0905,"['dutch pop', 'dutch rock']"
4323,4323,Where Did You Sleep Last Night (unplugged),Nirvana,551qy5vUgrUfEUc4dCNfht,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0.667,0.573,306067,0.59,0.000397,-8.43,0.0557,0.364,108.789,0.691,"['alternative rock', 'grunge', 'permanent wave', 'rock']"
4324,4324,Fat Bottomed Girls,Queen,6IAVxNFi1W88UhDeyvOsdo,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0.0322,0.332,255600,0.6829999999999999,6.51e-06,-7.678999999999999,0.0491,0.419,88.522,0.342,"['classic rock', 'glam rock', 'rock']"
4325,4325,Hey You,Pink Floyd,5UJmwdqGP7RONuVzYnHjUp,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0.221,0.588,278441,0.301,0.00236,-14.979000000000001,0.0294,0.19,112.458,0.128,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
4326,4326,Long Blond Animal,Golden Earring,0AZWoNkYdu31rhQZfBQBM1,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0.00532,0.441,216627,0.701,7.63e-06,-7.555,0.0441,0.779,168.951,0.28300000000000003,"['album rock', 'classic rock', 'dutch pop', 'dutch prog', 'dutch rock', 'hard rock', 'nederpop', 'rock']"
4327,4327,Time to give,White Lies,3xFGQGWOVVkeSAVIrYtb9D,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0.0186,0.42700000000000005,454519,0.816,0.00689,-6.5089999999999995,0.0455,0.358,120.04799999999999,0.135,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']"
4328,4328,Shallow,Lady Gaga & Bradley Cooper,2VxeLyX666F8uXCJ0dZF8B,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0.371,0.5720000000000001,215733,0.385,0.0,-6.362,0.0308,0.32299999999999995,95.79899999999999,0.231,"['dance pop', 'pop', 'pop dance']"
4329,4329,Bridges,Kensington,2T5ihhffxmrgqePASag6E2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,0.000327,0.379,220373,0.825,0.0232,-6.747000000000001,0.0608,0.45,149.958,0.0695,"['dutch indie', 'dutch indie rock', 'dutch pop', 'dutch rock']"
4330,4330,Mr. Bojangles,Robbie Williams,0aIXPVVZArfwTOrPYSOaa5,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,0.7190000000000001,0.512,197800,0.325,2.16e-06,-10.549000000000001,0.10800000000000001,0.27,137.118,0.184,"['dance pop', 'europop', 'pop']"
4331,4331,At Last,Etta James,4Hhv2vrOTy89HFRcjU3QOx,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,0.547,0.27399999999999997,179693,0.348,0.0133,-8.631,0.0293,0.32799999999999996,87.43,0.33399999999999996,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']"
4332,4332,Diamonds On The Soles Of Her Shoes,Paul Simon,71GvlH0VdeClloLIkHrAVu,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0.7759999999999999,0.7909999999999999,349280,0.677,0.00121,-9.724,0.0356,0.8759999999999999,110.64,0.22399999999999998,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
4333,4333,Can't Stop,Red Hot Chili Peppers,3ZOEytgrvLwQaqXreDs2Jx,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0.0179,0.618,269000,0.938,0.0,-3.4419999999999997,0.0456,0.875,91.455,0.16699999999999998,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
4334,4334,Cocaine,Eric Clapton,2udGjDmpK1dH9VGyw7nrei,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0.0607,0.6990000000000001,221640,0.502,0.0337,-12.526,0.0278,0.6759999999999999,105.26700000000001,0.317,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
4335,4335,Free Fallin' (Live),John Mayer,4LloVtxNZpeh7q7xdi1DQc,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,0.7709999999999999,0.315,263573,0.29600000000000004,0.0,-13.262,0.0317,0.436,172.638,0.7020000000000001,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']"
4336,4336,Natural,Imagine Dragons,2FY7b99s15jUprqC0M5NCT,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0.217,0.7040000000000001,189467,0.611,0.0,-6.112,0.0409,0.22,100.0,0.0812,"['modern rock', 'pop', 'rock']"
4337,4337,Stand My Ground,Within Temptation,15z9QEJOBV6hDdWsdZwDKP,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0.0494,0.251,267987,0.866,0.0008730000000000001,-4.072,0.0503,0.129,87.714,0.11599999999999999,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']"
4338,4338,Friends Will Be Friends,Queen,3EGlnkJGcwz73rT0oE0X1X,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,0.0377,0.447,246907,0.531,1.28e-05,-7.721,0.0269,0.33899999999999997,75.051,0.336,"['classic rock', 'glam rock', 'rock']"
4339,4339,Running To Stand Still,U2,4MLPCRYNhDIKcRjzS54ceu,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,0.861,0.537,257366,0.19899999999999998,0.0259,-18.726,0.0287,0.22899999999999998,94.634,0.33399999999999996,"['irish rock', 'permanent wave', 'rock']"
4340,4340,Crime Of The Century,Supertramp,6eRTxfsfpnddrm6wTtbjY8,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,0.0978,0.40399999999999997,332992,0.41700000000000004,0.249,-14.33,0.0468,0.233,123.44,0.0663,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']"
4341,4341,Luv U More,DJ Paul Elstak,0yOVwe179MrHeIPU7h6Tkq,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,0.00387,0.512,232286,0.8170000000000001,0.0145,-11.415999999999999,0.0341,0.0692,167.817,0.145,"['gabba', 'happy hardcore', 'hardcore techno']"
4342,4342,Thinking Of A Place,War On Drugs,4Sd5tbNP4q8wS64abqwfkN,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,0.385,0.48100000000000004,670667,0.632,0.0817,-7.117000000000001,0.0333,0.156,103.323,0.11599999999999999,"['indie rock', 'modern rock', 'philly indie']"
4343,4343,Spread Your Wings,Queen,0nUCaKwNqO5whVAhEX1A1R,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0.29,0.395,274227,0.6559999999999999,2.72e-05,-6.462000000000001,0.0329,0.48700000000000004,174.782,0.0624,"['classic rock', 'glam rock', 'rock']"
4344,4344,Love Is A Losing Game,Amy Winehouse,3uliGwmB52ZA7brgpZMzyH,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,0.337,0.484,155413,0.293,0.00627,-16.544,0.0311,0.562,165.00799999999998,0.146,"['british soul', 'neo soul']"
4345,4345,Nicotine,Chef'Special,6yvxKrf9KZLTodXFTBmdR1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,0.639,0.569,238260,0.301,1.02e-06,-9.478,0.03,0.44299999999999995,89.541,0.0982,"['dutch indie', 'dutch pop', 'dutch rock', 'folk-pop']"
4346,4346,The Next Episode,Dr. Dre ft. Snoop Dogg,4LwU4Vp6od3Sb08CsP99GC,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,0.0281,0.922,161507,0.909,0.0,-2.4290000000000003,0.27,0.309,95.295,0.0856,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
4347,4347,Thank God It's Christmas,Queen,6PCbvpAQpaHnr0wPkVsBgy,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0.0719,0.46399999999999997,259227,0.474,0.0,-8.107000000000001,0.0279,0.324,107.75,0.358,0
4348,4348,Comptine D'Un Autre Été: L'Après-Midi (Amélie),Yann Tiersen,3YYKrn3iGOAel605Znt3ai,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0.991,0.484,140733,0.192,0.9079999999999999,-15.378,0.0465,0.0559,100.084,0.106,"['bow pop', 'compositional ambient', 'french soundtrack']"
4349,4349,Live And Let Die,Guns N' Roses,0rFWuqFgHAfuzE8uSB9TWR,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0.0109,0.262,182733,0.777,0.113,-8.671,0.0632,0.264,152.5,0.12,"['glam metal', 'hard rock', 'rock']"
4350,4350,Shotgun,George Ezra,4ofwffwvvnbSkrMSCKQDaC,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,0.28600000000000003,0.672,201287,0.735,0.0,-4.7330000000000005,0.0457,0.754,115.741,0.242,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop']"
4351,4351,Homesick,Dua Lipa & Chris Martin,5E5MqaS6eOsbaJibl3YeMZ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,0.948,0.426,230480,0.22399999999999998,0.0,-8.683,0.0391,0.39899999999999997,85.728,0.11199999999999999,"['dance pop', 'pop', 'pop dance', 'uk pop']"
4352,4352,Pride And Joy,Stevie Ray Vaughan,1a2iF9XymafjRk56q7oCxo,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,0.0274,0.42700000000000005,219587,0.626,0.00395,-11.821,0.0385,0.743,126.87700000000001,0.106,"['album rock', 'blues', 'blues rock', 'classic rock', 'electric blues', 'instrumental rock', 'modern blues', 'rock', 'texas blues']"
4353,4353,Your Latest Trick,Dire Straits,7cR56TtuWIktf7jaZfyIgz,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,0.7190000000000001,0.703,393267,0.409,0.0996,-13.491,0.0339,0.252,122.56,0.0697,"['album rock', 'blues rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
4354,4354,Freak On A Leash,Korn,6W21LNLz9Sw7sUSNWMSHRu,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,2.23e-05,0.353,255733,0.898,0.105,-5.877000000000001,0.052000000000000005,0.525,103.29299999999999,0.39,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rock']"
4355,4355,New Gold Dream,Simple Minds,4hvrLEqMHWR4troGbku7ZV,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,6.05e-05,0.5920000000000001,339480,0.825,0.29100000000000004,-8.927,0.0318,0.732,123.36,0.496,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop']"
4356,4356,Nederwiet,Doe Maar,41X5bGfb7NIZ67jxYJDbwD,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,0.455,0.775,414040,0.705,2.3899999999999998e-05,-9.344,0.192,0.61,130.66299999999998,0.0551,"['dutch cabaret', 'dutch pop', 'dutch rock', 'nederpop']"
4357,4357,Nao 't Zuuje,Lex Uiting,4MDw9kS7Yg57TodqpDNoMo,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,0.392,0.255,212526,0.525,0.0,-5.996,0.0365,0.451,189.981,0.0457,['carnaval limburg']
4358,4358,Munich,Editors,1TF8mSG5YHyaS4o3NeBSAo,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,0.0005200000000000001,0.17300000000000001,226427,0.872,0.0353,-4.39,0.0533,0.39,149.361,0.324,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']"
4359,4359,My Name Is,Eminem,75IN3CtuZwTHTnZvYM4qnJ,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,0.0416,0.8690000000000001,268400,0.68,1.12e-06,-6.233,0.318,0.815,85.51899999999999,0.0914,"['detroit hip hop', 'hip hop', 'rap']"
4360,4360,Fairytale Of New York,The Pogues & Kirsty Maccoll,3VTNVsTTu05dmTsVFrmGpK,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0.5820000000000001,0.271,272467,0.551,4.16e-05,-7.48,0.0457,0.428,78.111,0.256,"['celtic punk', 'celtic rock', 'folk punk', 'punk']"
4361,4361,The Monster,Eminem & Rihanna,48RrDBpOSSl1aLVCalGl5C,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0.0525,0.7809999999999999,250189,0.853,0.0,-3.68,0.0715,0.624,110.04899999999999,0.12,"['detroit hip hop', 'hip hop', 'rap']"
4362,4362,It's Time,Imagine Dragons,7MXlTgQeo3IVlMpLnZuhxc,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,0.0162,0.6559999999999999,240307,0.884,0.0,-4.748,0.0372,0.86,105.009,0.14400000000000002,"['modern rock', 'pop', 'rock']"
4363,4363,Hopeless Wanderer,Mumford & Sons,5A6LzyrBmTI9iCKetFj7v1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0.0134,0.31,307853,0.595,0.00468,-7.565,0.036000000000000004,0.214,78.523,0.107,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']"
4364,4364,Let There Be Rock,AC/DC,753KutoAy00apPsplMRetG,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,0.00020899999999999998,0.332,366347,0.725,0.607,-5.809,0.11599999999999999,0.42200000000000004,182.364,0.0767,"['album rock', 'australian rock', 'hard rock', 'rock']"
4365,4365,One,Johnny Cash,2fDHuS1PTkHBbCWWZF1ph9,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,0.0652,0.621,162653,0.524,0.00199,-15.269,0.0803,0.889,110.586,0.893,"['arkansas country', 'outlaw country']"
4366,4366,Havana,Camila Cabello,1rfofaqEpACxVEHIZBJe6W,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423,0.184,0.765,217307,0.523,3.5600000000000005e-05,-4.333,0.03,0.39399999999999996,104.988,0.132,"['dance pop', 'pop', 'pop dance', 'post-teen pop']"
4367,4367,Is This Love,Bob Marley & The Wailers,6JRLFiX9NJSoRRKxowlBYr,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,0.11,0.7759999999999999,232200,0.5589999999999999,0.0,-8.375,0.10300000000000001,0.758,122.242,0.0671,['reggae']
4368,4368,Seven Wonders,Fleetwood Mac,1VN2vWSkSmMKOhxr8lHzSx,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,0.0259,0.7070000000000001,222400,0.625,5.42e-05,-9.529,0.0303,0.634,119.04899999999999,0.10400000000000001,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
4369,4369,Scared To Be Lonely,Martin Garrix & Dua Lipa,3ebXMykcMXOcLeJ9xZ17XH,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,0.0895,0.584,220883,0.54,0.0,-7.7860000000000005,0.0576,0.195,137.972,0.261,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']"
4370,4370,In Bloom,Nirvana,0eeEzvw5Etwv6tyz2PyE6L,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,3.3299999999999996e-05,0.436,255080,0.8759999999999999,0.00010400000000000001,-4.902,0.0647,0.512,157.04399999999998,0.205,"['alternative rock', 'grunge', 'permanent wave', 'rock']"
4371,4371,World Gone Mad,Bastille,1ZyQGXH9dZ4AecevHhKUxi,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,0.28300000000000003,0.505,195701,0.68,0.0,-3.423,0.0336,0.36200000000000004,139.843,0.175,"['metropopolis', 'modern rock', 'pop', 'pop rock']"
4372,4372,Sandstorm,Darude,6Sy9BUbgFse0n0LPA5lwy5,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,0.141,0.528,225493,0.965,0.985,-7.984,0.0465,0.5870000000000001,136.065,0.0797,"['eurodance', 'europop', 'finnish edm']"
4373,4373,A Head Full Of Dreams,Coldplay,69uxyAqqPIsUyTO8txoP2M,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,0.00205,0.638,263787,0.924,0.000175,-3.887,0.036000000000000004,0.53,111.995,0.149,"['permanent wave', 'pop']"
4374,4374,Fire (Live),Bruce Springsteen,7lqDKfbqbWpDvoPPxz6xTN,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,0.204,0.433,192667,0.32,9.18e-05,-21.363000000000003,0.17300000000000001,0.522,120.071,0.983,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']"
4375,4375,Blue Suede Shoes,Elvis Presley,47gmoUrZV3w20JAnQOZMcO,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,0.654,0.557,119200,0.66,1.66e-06,-7.706,0.055999999999999994,0.9620000000000001,95.25200000000001,0.138,"['rock-and-roll', 'rockabilly']"
4376,4376,Lookin' Out My Back Door,Creedence Clearwater Revival,3RTUfvRgq3pYTf7XY0FIcS,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,0.188,0.745,152453,0.6559999999999999,0.00337,-6.393,0.0405,0.858,105.318,0.0941,"['album rock', 'classic rock', 'country rock', 'rock', 'roots rock', 'southern rock', 'swamp rock']"
4377,4377,Major Tom (Völlig Losgelöst),Peter Schilling,4Ka1BJDpKCOTx1IB5KnWyz,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,0.00457,0.531,340320,0.799,0.00032900000000000003,-7.711,0.0534,0.639,81.517,0.973,"['german pop', 'new romantic', 'new wave', 'synthpop']"
4378,4378,Hollereer,De Jeugd Van Tegenwoordig,4JVFY7J6eiTQK9JyHn5O7z,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,0.0277,0.7909999999999999,346280,0.755,0.00278,-7.2010000000000005,0.237,0.485,190.021,0.0961,"['dutch hip hop', 'dutch pop', 'dutch rock']"
4379,4379,The Miracle,Queen,6VoiY3rukFPoqzP4AoGPU8,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,0.188,0.7040000000000001,237680,0.792,0.0155,-6.94,0.0422,0.563,119.994,0.32799999999999996,"['classic rock', 'glam rock', 'rock']"
4380,4380,These Days,Foo Fighters,2kN05N1AQQplsgFweFAqYb,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577,0.000261,0.531,298267,0.664,0.0,-4.428,0.0304,0.215,135.3,0.205,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
4381,4381,Uninvited,Alanis Morissette,7c1iI6dwdCpHGYT8DGEfab,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,0.0223,0.38,276200,0.5379999999999999,0.00487,-5.492999999999999,0.0313,0.193,127.416,0.094,"['alternative rock', 'canadian pop', 'canadian singer-songwriter', 'lilith', 'pop rock', 'singer-songwriter']"
4382,4382,An End Has A Start,Editors,5jth1c4wa4BythOzap3qOU,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,1.95e-05,0.349,225533,0.9229999999999999,0.111,-2.432,0.0539,0.535,149.904,0.336,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']"
4383,4383,Beautiful Trauma,Pink,2DlIwu1iDTILEMXA7MUotn,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,0.0868,0.41200000000000003,250053,0.619,2.55e-06,-6.39,0.0725,0.23399999999999999,95.977,0.4,"['dance pop', 'pop', 'post-teen pop']"
4384,4384,That's Life,Frank Sinatra,4FmCUATNIarCQh72JYdvnm,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612,0.55,0.56,187040,0.434,0.0,-14.151,0.0729,0.664,112.803,0.34600000000000003,"['adult standards', 'easy listening', 'lounge']"
4385,4385,Riverside,Agnes Obel,7iHl6LcHD94l5VpmfrBUmG,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624,0.985,0.6579999999999999,228547,0.187,0.000833,-13.455,0.0314,0.23199999999999998,98.965,0.133,['chamber pop']
4386,4386,Home By The Sea,Genesis,0M4XhhlpLOuASct8J8MZe5,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,0.494,0.604,307800,0.7040000000000001,0.000647,-7.695,0.0365,0.5870000000000001,128.496,0.0761,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']"
4387,4387,I'm Going Slightly Mad,Queen,1pHVfiNHMMZYquR35fTZdM,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642,0.583,0.639,262933,0.83,1.3800000000000002e-05,-6.322,0.0544,0.299,115.64,0.18899999999999997,"['classic rock', 'glam rock', 'rock']"
4388,4388,In Your Eyes,Peter Gabriel,1wyluqXP2ujdTpCfm1E617,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652,0.0702,0.622,327947,0.713,3.04e-06,-7.252999999999999,0.0357,0.639,89.448,0.10400000000000001,"['album rock', 'art pop', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']"
4389,4389,Amsterdam,Coldplay,2uQ4px5SPONsgcUpulywIQ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,0.836,0.26899999999999996,319360,0.17600000000000002,0.0343,-10.463,0.0296,0.105,78.861,0.122,"['permanent wave', 'pop']"
4390,4390,Slapeloze Nachten,Opposites,652hWPdOUIkKv3a4HJDzBv,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,0.353,0.8079999999999999,229160,0.645,0.0009310000000000001,-6.928,0.0572,0.81,111.962,0.152,"['dutch hip hop', 'dutch pop', 'dutch rock']"
4391,4391,Living On My Own,Freddie Mercury,06yKyyDsxcGICRoLyafHtW,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,0.000193,0.64,221400,0.705,3.41e-05,-10.755999999999998,0.0329,0.489,123.915,0.0807,['glam rock']
4392,4392,Sweet Victory,David Glen Eisley,0zNdw7vzK7nVtMlNkjVRfb,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,0.0223,0.551,231507,0.552,0.0315,-13.35,0.0334,0.379,121.98899999999999,0.11900000000000001,0
4393,4393,Green Eyes,Coldplay,3ou9rSNUQnE7XYmJkUUIOc,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704,0.539,0.607,223040,0.405,6.7e-06,-8.607000000000001,0.0265,0.233,129.543,0.231,"['permanent wave', 'pop']"
4394,4394,Skin,Rag'n'Bone Man,6y2Kaz9QI01XBKJ8mTb7Pf,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,0.265,0.565,239627,0.745,0.0,-7.733,0.31,0.35200000000000004,170.65400000000002,0.147,['neo soul']
4395,4395,Hound Dog,Elvis Presley,64Ny7djQ6rNJspquof2KoX,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,0.733,0.35700000000000004,136027,0.7559999999999999,0.00505,-8.492,0.0621,0.95,174.797,0.76,"['rock-and-roll', 'rockabilly']"
4396,4396,Come Undone,Robbie Williams,6mZCiuIXcA12syIS23Dyxa,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,0.0385,0.375,278440,0.57,4.37e-06,-5.364,0.0283,0.255,167.734,0.354,"['dance pop', 'europop', 'pop']"
4397,4397,Woman,Wolfmother,2pcwmk8c1pTYwX0COSVX52,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,2.78e-05,0.191,175667,0.948,0.0864,-3.4960000000000004,0.217,0.215,150.753,0.0945,"['alternative rock', 'australian psych', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock']"
4398,4398,I'm Coming Out,Diana Ross,0ew27xRdxSexrWbODuLfeE,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753,0.177,0.7390000000000001,325267,0.917,0.11900000000000001,-4.459,0.0504,0.7490000000000001,110.163,0.0834,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
